"stat.sim.Y1"	"stat.sim.Y2"	"par.sim.X1"	"par.sim.X2"	"stat.obs.Y1"	"stat.obs.Y2"
402.561890360596	763.467260531609	512.431631563231	853.256379719824	1000	1000
44.7385129346511	402.893627349005	728.829763364047	388.103700242937	1000	1000
133.978463207181	9.45699670909177	636.552012292668	7.4215151835233	1000	1000
518.734196343213	230.901255658414	40.4253976885229	306.872169021517	1000	1000
401.00921969291	63.2884472358636	512.973049888387	164.558802731335	1000	1000
964.510903306995	74.6858534079655	308.06218390353	180.539991473779	1000	1000
3.06883091264988	16.5329389407782	900.839301757514	49.5789414271712	1000	1000
6.51034097272112	33.4522464452729	857.555388007313	107.107280753553	1000	1000
0.989447741788489	34.7374227512953	960.981459589675	110.345606692135	1000	1000
6.45787854360549	303.822192424412	858.037624275312	344.519593752921	1000	1000
369.104605780735	30.2477449628919	524.32402735576	98.5443885438144	1000	1000
794.413246122116	577.207358400514	128.836063435301	455.0960236229	1000	1000
0.912948751253798	240.301296134857	965.062454110011	312.112245708704	1000	1000
66.590354070776	47.1919230069431	697.60912260972	137.370395241305	1000	1000
168.217956688959	292.348966795161	614.431924419478	338.99509976618	1000	1000
77.2867736946646	18.4192113583894	685.330164851621	58.0575654748827	1000	1000
1.54549615687034	145.345094786239	937.921001343057	250.639209290966	1000	1000
5.65085705483603	960.212276527163	865.938941016793	752.831408753991	1000	1000
210.677115065897	177.734918887062	591.118283802643	274.142773589119	1000	1000
785.276261368783	825.981628553163	388.750393409282	827.27913884446	1000	1000
61.8588254400843	42.3168017072356	703.559692017734	127.60417861864	1000	1000
53.6104053426453	125.681792751799	714.892914053053	234.412720892578	1000	1000
989.626845366333	289.156966466618	284.522642847151	337.435431079939	1000	1000
333.445616369205	26.817806852247	537.608889164403	88.46994349733	1000	1000
299.604426457005	808.550746549374	550.953001249582	834.777843672782	1000	1000
26.4166971247378	17.239839727065	767.251689219847	52.8512340970337	1000	1000
828.257278493375	503.977294160507	373.348291264847	427.79130814597	1000	1000
0.499135859074167	346.428288572509	994.965124176815	364.058109233156	1000	1000
1.00771593907473	629.41466316896	960.050317458808	474.329002667218	1000	1000
66.3010412158051	47.3193474484329	697.962886188179	137.614102102816	1000	1000
7.42497096820742	795.320160415718	849.665322341025	840.323305688798	1000	1000
503.725455718502	755.181858340079	478.769904235378	856.539979111403	1000	1000
27.921037820469	127.851357182295	763.349771499634	236.293103778735	1000	1000
130.103615010464	613.258937722496	639.311320381239	468.377181096002	1000	1000
11.8828094851174	117.82683602398	820.537241641432	227.391065331176	1000	1000
14.518007437377	410.27979397981	807.662468170747	987.272618338466	1000	1000
497.746276621522	248.466592031226	480.690743774176	316.556938458234	1000	1000
92.3510222470738	686.765631459363	670.172808691859	882.779900217429	1000	1000
3.43207776879148	23.5903026314671	894.587221788242	77.918988186866	1000	1000
3.56117646353694	9.7550623636227	892.510066274554	9.69484099186957	1000	1000
388.109103050573	102.338388508165	517.509056255221	212.41706633009	1000	1000
719.289888662261	205.901141648984	103.611821774393	292.208128608763	1000	1000
413.987925252969	305.541300014262	5.92438224703074	345.336803933606	1000	1000
39.5699660760516	689.019981425355	738.057290669531	881.933904485777	1000	1000
617.82652372073	17.9892938407866	71.5240193530917	56.1944404616952	1000	1000
8.95575027055199	661.056586476701	838.229439686984	486.029924592003	1000	1000
199.830464356151	518.267313935723	596.737410174683	433.180123800412	1000	1000
3.28019342632263	23.8492419478932	897.124237148091	78.8101262878627	1000	1000
606.400061970517	29.6224280796014	67.9592615924776	96.7835008632392	1000	1000
0.856037042856678	65.3099376541361	968.310001306236	167.555612279102	1000	1000
370.805625356696	20.9317866205343	523.707159562036	68.2423762045801	1000	1000
70.7624678927488	650.891598679777	692.641778383404	896.138307638466	1000	1000
166.966533774049	20.2649071683052	615.17938808538	65.6478262972087	1000	1000
441.937014009825	120.862718483618	498.989592073485	230.146038811654	1000	1000
6.62565611607117	395.517658562126	856.507590273395	993.340804474428	1000	1000
18.6076731827885	642.693854585019	791.279210941866	479.229883523658	1000	1000
79.5060195786592	137.206882732666	682.956549571827	244.136109948158	1000	1000
101.619396766666	80.7149590069695	661.797982407734	188.208014005795	1000	1000
337.513883276545	507.344454706912	536.056492244825	949.33541608043	1000	1000
137.649714083928	151.257304257713	633.992464980111	255.196140846238	1000	1000
14.3134513753729	18.6259007144797	808.584474725649	58.9397824369371	1000	1000
227.971753273482	509.612701576043	582.550681894645	429.921053349972	1000	1000
13.7488104203332	23.0631523978904	811.191232409328	76.0782915167511	1000	1000
1.83368195482162	85.476119277027	928.869557799771	193.945140577853	1000	1000
258.936638033127	563.725832950542	568.222229601815	928.284809924662	1000	1000
4.09312980430454	424.348256237348	884.616718627512	981.578211532906	1000	1000
284.943758843796	91.6175524819704	557.004514150321	200.980972964317	1000	1000
6.07818526362277	573.146850978794	861.636947374791	924.802836496383	1000	1000
312.124686576766	448.140197402202	545.921002048999	406.278079608455	1000	1000
8.90732284666468	9.60973167441207	838.563392870128	8.59427591785789	1000	1000
3.96154446011153	900.396915210314	886.478250846267	586.91027155146	1000	1000
88.7211624086099	16.0460948317561	673.634042497724	47.2531013656408	1000	1000
26.2111034686244	91.3292939082998	767.799740890041	200.659231282771	1000	1000
122.536312803282	238.374141577975	644.884406821802	311.049006646499	1000	1000
16.83950644322	107.965506359859	797.929997323081	218.048272188753	1000	1000
12.3104827230026	68.4764997471179	818.285934161395	172.101160511374	1000	1000
17.2350603951606	381.986132613619	796.390761155635	998.995409812778	1000	1000
3.05853319102202	201.453129194201	901.026212610304	289.474471006542	1000	1000
204.33962922547	89.768206265172	594.37667648308	198.90271499753	1000	1000
219.275812600632	261.975064654444	586.801922647282	323.709540534765	1000	1000
17.7552528889658	13.5505198766664	794.412993360311	34.2545628082007	1000	1000
129.618050805354	13.4066385996906	639.661444816738	33.4423545282334	1000	1000
6.50078190923952	69.7804065986838	857.642993796617	173.923260997981	1000	1000
118.625738332219	467.168067759649	647.867699153721	964.695771690458	1000	1000
9.69961509866002	247.22375929617	833.292661001906	315.886549185961	1000	1000
412.330869536352	135.714409995836	509.046332444996	242.912447080016	1000	1000
24.9457679923041	54.2695830679854	771.256858948618	150.145162828267	1000	1000
178.592380799874	99.2796153112653	608.383871614933	209.254061570391	1000	1000
37.6883951505257	188.001527800886	741.67046113871	280.944915954024	1000	1000
67.1237938957922	70.2122413695639	696.96011999622	174.520615953952	1000	1000
36.7377796435353	51.6334487177358	743.554388638586	145.558680640534	1000	1000
67.6878163653981	423.313997488686	696.278464747593	981.994084082544	1000	1000
406.143221708574	103.773403023581	3.21361585520208	213.875585002825	1000	1000
77.7503675826645	705.709113985598	684.829838341102	502.760640811175	1000	1000
67.2887197544242	16.703426776917	696.760315913707	50.3792180679739	1000	1000
66.9933419781892	648.010007848108	697.11844320409	481.195327593014	1000	1000
3.37635471449375	381.270703957571	895.505879074335	999.296999769285	1000	1000
16.3463045556229	15.5058103755237	799.894297961146	44.5981868542731	1000	1000
5.93943563389176	110.312117087123	863.002987345681	220.329390605912	1000	1000
652.976501584206	428.616795946355	82.5172362383455	979.866275796667	1000	1000
1.19905490221641	18.1320703986191	951.139671262354	56.8174701184034	1000	1000
2.23857100463649	143.095240597665	918.151051504537	248.869062634185	1000	1000
407.563906751672	394.647826697623	510.693762684241	384.698456851766	1000	1000
17.2141662904295	53.9621609571792	796.47128819488	149.619938805699	1000	1000
59.4509408342119	23.687115920923	706.732497550547	78.253157902509	1000	1000
346.437419339628	154.828354161886	532.68625610508	257.885409053415	1000	1000
598.275606424775	409.149748408164	65.4247761704028	390.666346298531	1000	1000
59.4279026717394	908.336927436251	706.763360649347	591.283571906388	1000	1000
7.64068549549427	143.34836939162	847.932452568784	249.069246696308	1000	1000
92.2046375894738	697.22715558165	670.310290995985	878.845737781376	1000	1000
594.284110640323	12.7988149032678	64.1793184913695	29.9237994477153	1000	1000
1.107074326297	591.509926660748	955.244649434462	918.031149078161	1000	1000
491.017667514711	42.5939476695935	482.860192190856	128.184081520885	1000	1000
1.51802741193675	206.031229048905	938.863393850625	292.28746611625	1000	1000
448.238983560279	123.225590459094	17.5158209167421	232.253932626918	1000	1000
12.9125302764048	405.290451374244	815.231414278969	989.312426187098	1000	1000
5.61201388240717	10.1043737867527	866.344415815547	12.2814616188407	1000	1000
513.208337983246	383.381823498189	475.735975662246	379.992166068405	1000	1000
45.8571112484212	332.513374446899	726.951633347198	357.830745633692	1000	1000
94.516228748743	98.4207120976196	668.159100692719	208.35218555294	1000	1000
2.20684010635056	293.852861539164	918.923780089244	339.726424310356	1000	1000
220.825934914446	54.0346452459549	586.035969667137	149.743999587372	1000	1000
0.667436212174313	120.603651700392	980.729433475062	229.913021204993	1000	1000
549.633532132568	43.0576147419905	50.2004090230912	129.147201543674	1000	1000
63.4230224477703	438.684593331432	701.552491635084	402.544267941266	1000	1000
34.1784752465282	461.05368494566	748.840429354459	411.329946480691	1000	1000
6.27598139833477	115.794542126628	859.737419523299	225.51628947258	1000	1000
9.65425946931154	159.977456943551	833.583822706714	261.684307130054	1000	1000
9.11299649822617	86.7537351817459	837.156096473336	195.441152201965	1000	1000
110.588870646652	87.6583209017884	654.243836179376	196.489803493023	1000	1000
85.0388688775219	33.0734085788988	677.262080833316	106.132469139993	1000	1000
325.445051060066	16.2154928759454	540.692275390029	48.0693287681788	1000	1000
163.866072349418	131.748821018232	617.048832122236	239.611300174147	1000	1000
92.756254579102	948.520743026982	669.79311639443	616.600626148283	1000	1000
4.70583127687434	26.5548062779466	876.606983598322	87.6524685882032	1000	1000
18.7118440095284	86.8725892735677	790.90490215458	195.57942985557	1000	1000
1.23007942463586	132.333433818024	949.820683803409	240.102614276111	1000	1000
316.391288777166	10.9501656096196	544.232747284696	18.2289641816169	1000	1000
132.361347040445	78.1120030635175	637.696170015261	184.956011362374	1000	1000
599.716170430968	606.91933473517	448.525787796825	466.043094405904	1000	1000
13.4859134510846	25.6268611141331	812.437345040962	84.7112506162375	1000	1000
38.5625785175167	12.9357369016463	739.973224001005	30.7291150093079	1000	1000
6.52935475762309	420.558077439604	857.38147655502	395.295683061704	1000	1000
0.61764928573847	390.530974531509	984.554775059223	995.413919445127	1000	1000
2.29211280597988	14.2407954788977	916.869684355333	38.0482778418809	1000	1000
46.5460456938094	181.276771633117	725.813929224387	276.520057115704	1000	1000
59.8453544447031	470.068239623418	706.205641152337	963.573354994878	1000	1000
169.00922026737	111.843632203653	613.9613725245	221.797998063266	1000	1000
89.1465701504524	33.7785814591582	673.222656361759	107.93947451748	1000	1000
4.21005444780334	947.981995756157	883.00769100897	762.188547756523	1000	1000
9.61058120054986	37.7701648262913	833.865372464061	117.60121723637	1000	1000
1.71747930851371	12.0281003858501	932.349673239514	25.2430927939713	1000	1000
106.330379840342	28.9468802120088	657.768549397588	94.8449571151286	1000	1000
60.0952791858632	155.999804740102	705.873268889263	258.757693925872	1000	1000
0.607698391603786	72.900320358831	985.353688709438	178.17344982177	1000	1000
29.9927683880061	723.491070975739	758.262113202363	868.860656395555	1000	1000
109.337272490345	235.253870952577	655.268700560555	309.315565507859	1000	1000
822.757562541986	16.3321983040509	139.016253873706	48.6273139249533	1000	1000
51.2713252902498	99.0040181392271	718.368830624968	208.96534435451	1000	1000
420.032173104875	200.286874238825	7.99781898967922	288.750864798203	1000	1000
2.95273560107703	25.9355231287144	902.980549493805	85.6996439397335	1000	1000
440.137131420987	111.34237697652	499.593030195683	221.319051459432	1000	1000
64.9573304635042	38.475144240375	699.622642248869	119.216713588685	1000	1000
